-40 -95 -14 -4.8914e-05 -0.0010155999 -0.00059739
-38 -95 -14 1.2013999e-05 -0.0010475999 -0.00059267
-36 -95 -14 5.7700996e-05 -0.0010739 -0.00058408995
-34 -95 -14 0.00011571999 -0.0010882 -0.00056806003
-32 -95 -14 0.00017772999 -0.0010945 -0.00054738997
-30 -95 -14 0.00024309001 -0.0010902 -0.00052052998
-28 -95 -14 0.00031131 -0.0010701999 -0.00048511999
-26 -95 -14 0.00038047999 -0.0010406 -0.00044461002
-24 -95 -14 0.00045046001 -0.00099815999 -0.00039741001
-22 -95 -14 0.00051951996 -0.00093847996 -0.00034154
-20 -95 -14 0.00058716 -0.00086870999 -0.00028071
-18 -95 -14 0.00065248995 -0.00078584999 -0.00021351999
-16 -95 -14 0.00071265001 -0.00068667001 -0.00013867
-14 -95 -14 0.00076893001 -0.00057852996 -5.9707996e-05
-12 -95 -14 0.00081969 -0.00045907 2.4385999e-05
-10 -95 -14 0.00085601996 -0.00032702999 0.00011394
-8 -95 -14 0.00090196996 -0.00018997998 0.00020562999
-6 -95 -14 0.00092896994 -4.3437001e-05 0.00030114999
-4 -95 -14 0.00094659004 0.0001085 0.00039864998
-2 -95 -14 0.00095434999 0.00026391001 0.00049716001
0 -95 -14 0.00095201994 0.00042077998 0.00059573003
2 -95 -14 0.00093927002 0.00057703 0.00069334998
4 -95 -14 0.00091639004 0.00073060999 0.00078906998
6 -95 -14 0.00088353001 0.00087940996 0.00088186999
8 -95 -14 0.00084116001 0.0010214 0.00097081001
10 -95 -14 0.00077679998 0.001152 0.0010535
12 -95 -14 0.00072765996 0.0012766999 0.001133
14 -95 -14 0.00066118001 0.0013866 0.0012045
16 -95 -14 0.0005892 0.0014833 0.0012691
18 -95 -14 0.00051340996 0.0015696 0.0013281
20 -95 -14 0.00043271997 0.001637 0.0013771
22 -95 -14 0.00035013998 0.0016891999 0.0014179
24 -95 -14 0.00026652997 0.0017298 0.0014524
26 -95 -14 0.00018287999 0.0017504998 0.0014760999
28 -95 -14 0.00010096 0.0017565 0.0014915999
30 -95 -14 2.0765001e-05 0.0017514999 0.0015008
32 -95 -14 -5.5051998e-05 0.0017285999 0.0014998
34 -95 -14 -0.00012615 0.0016938 0.0014913999
36 -95 -14 -0.00019209 0.0016500999 0.0014776
38 -95 -14 -0.00024317998 0.0015932 0.0014553
40 -95 -14 -0.00031027 0.0015300999 0.0014285999
-40 -90 -14 -0.00018286001 -0.0015968001 -0.00086234999
-38 -90 -14 -9.2046997e-05 -0.0016660999 -0.00086453999
-36 -90 -14 -2.2712999e-05 -0.0017264 -0.00086127
-34 -90 -14 6.6948e-05 -0.0017674 -0.00084729004
-32 -90 -14 0.00016373 -0.0017954999 -0.00082651997
-30 -90 -14 0.00026706999 -0.0018058 -0.00079669995
-28 -90 -14 0.00037647999 -0.0017899 -0.00075417996
-26 -90 -14 0.00048821996 -0.0017575 -0.00070400001
-24 -90 -14 0.00060229999 -0.0017033 -0.00064376002
-22 -90 -14 0.00071605999 -0.0016191999 -0.00057032
-20 -90 -14 0.00082815997 -0.0015176999 -0.00048928999
-18 -90 -14 0.00093725993 -0.0013932 -0.00039846997
-16 -90 -14 0.0010387999 -0.0012399999 -0.00029575999
-14 -90 -14 0.0011343 -0.0010708 -0.00018660999
-12 -90 -14 0.0012213 -0.00088146998 -6.9406e-05
-10 -90 -14 0.0012842 -0.00066930999 5.6516998e-05
-8 -90 -14 0.0013645 -0.00044802998 0.00018588
-6 -90 -14 0.0014128999 -0.00020913998 0.00032156997
-4 -90 -14 0.0014459 3.9996998e-05 0.00046065002
-2 -90 -14 0.0014624 0.00029598997 0.00060165999
0 -90 -14 0.001462 0.00055521994 0.00074306998
2 -90 -14 0.0014440999 0.00081393996 0.00088329997
4 -90 -14 0.0014092 0.0010684 0.0010208
6 -90 -14 0.0013574 0.0013148 0.0011539999
8 -90 -14 0.0012895 0.0015494999 0.0012814
10 -90 -14 0.0011851999 0.0017643998 0.0013994001
12 -90 -14 0.0011053 0.0019690001 0.0015126
14 -90 -14 0.00099711993 0.0021478001 0.0016138001
16 -90 -14 0.00087995001 0.0023037 0.0017044001
18 -90 -14 0.00075661001 0.0024415001 0.0017867
20 -90 -14 0.00062556 0.0025464001 0.0018537
22 -90 -14 0.00049186999 0.0026250998 0.0019083999
24 -90 -14 0.00035687999 0.0026836998 0.0019536
26 -90 -14 0.00022264999 0.0027080998 0.0019824
28 -90 -14 9.2080998e-05 0.0027075 0.0019989999
30 -90 -14 -3.5040001e-05 0.0026882 0.0020063
32 -90 -14 -0.00015377 0.0026389 0.0019983998
34 -90 -14 -0.0002638 0.0025698 0.0019798998
36 -90 -14 -0.00036487999 0.0024861 0.0019534999
38 -90 -14 -0.00044180002 0.0023812999 0.0019148
40 -90 -14 -0.00054094999 0.0022667998 0.00187
-40 -85 -14 -0.00043513998 -0.0025066 -0.0012140999
-38 -85 -14 -0.00030032001 -0.0026463999 -0.0012281999
-36 -85 -14 -0.00019536 -0.0027721 -0.0012346
-34 -85 -14 -5.6892997e-05 -0.0028663999 -0.0012258999
-32 -85 -14 9.4120995e-05 -0.0029392999 -0.0012075
-30 -85 -14 0.00025745001 -0.0029827999 -0.0011761
-28 -85 -14 0.00043265999 -0.0029819999 -0.0011261
-26 -85 -14 0.00061279995 -0.0029533999 -0.0010649
-24 -85 -14 0.00079819001 -0.0028877 -0.00098893989
-22 -85 -14 0.00098483998 -0.0027707999 -0.00089329993
-20 -85 -14 0.0011696999 -0.0026236998 -0.00078627997
-18 -85 -14 0.001351 -0.0024368998 -0.00066455
-16 -85 -14 0.0015211999 -0.0021996999 -0.00052473001
-14 -85 -14 0.0016823999 -0.0019343999 -0.00037504997
-12 -85 -14 0.0018302999 -0.0016332 -0.00021298
-10 -85 -14 0.0019382999 -0.0012909999 -3.7384998e-05
-8 -85 -14 0.0020774999 -0.00093220995 0.00014356
-6 -85 -14 0.0021638998 -0.00054107996 0.00033447001
-4 -85 -14 0.0022245001 -0.00013070001 0.00053089997
-2 -85 -14 0.0022575001 0.00029298 0.00073069998
0 -85 -14 0.0022620999 0.00072348997 0.00093157997
2 -85 -14 0.0022370999 0.0011541001 0.0011311
4 -85 -14 0.0021831 0.0015779999 0.0013268
6 -85 -14 0.0021005999 0.0019882 0.0015163999
8 -85 -14 0.0019908 0.0023783999 0.0016974
10 -85 -14 0.0018211 0.0027339 0.0018646
12 -85 -14 0.0016909 0.0030714001 0.0020246
14 -85 -14 0.0015142999 0.0033638999 0.0021668
16 -85 -14 0.0013229999 0.0036161998 0.0022930999
18 -85 -14 0.0011216999 0.0038369999 0.0024066998
20 -85 -14 0.00090843998 0.0040006 0.0024975
22 -85 -14 0.00069152995 0.0041191 0.00257
24 -85 -14 0.00047311001 0.0042029 0.0026282
26 -85 -14 0.00025724998 0.0042280997 0.0026622
28 -85 -14 4.8574999e-05 0.0042109 0.0026781999
30 -85 -14 -0.00015348999 0.0041618999 0.0026805
32 -85 -14 -0.00034001999 0.0040624999 0.0026606
34 -85 -14 -0.00051076 0.0039301999 0.0026254
36 -85 -14 -0.00066605001 0.0037738997 0.0025787998
38 -85 -14 -0.00078184996 0.0035832 0.0025149998
40 -85 -14 -0.00092804001 0.0033773996 0.0024426999
-40 -80 -14 -0.000864 -0.0038702998 -0.0016608
-38 -80 -14 -0.00066606997 -0.0041320999 -0.0016927
-36 -80 -14 -0.00050885999 -0.0043717995 -0.0017142
-34 -80 -14 -0.00029776999 -0.0045604999 -0.0017145999
-32 -80 -14 -6.5535998e-05 -0.0047140997 -0.0017014999
-30 -80 -14 0.00018828 -0.0048193 -0.00167
-28 -80 -14 0.00046349 -0.0048513999 -0.0016124999
-26 -80 -14 0.00074797001 -0.0048376997 -0.0015389
-24 -80 -14 0.0010425999 -0.0047629001 -0.0014442999
-22 -80 -14 0.0013416 -0.0046037999 -0.0013214999
-20 -80 -14 0.0016392 -0.0043942002 -0.0011822999
-18 -80 -14 0.0019325999 -0.0041185999 -0.0010218
-16 -80 -14 0.0022104001 -0.0037574 -0.00083473994
-14 -80 -14 0.0024749001 -0.0033477999 -0.00063306995
-12 -80 -14 0.0027195998 -0.0028764 -0.00041292
-10 -80 -14 0.0028996998 -0.0023329998 -0.00017226
-8 -80 -14 0.0031337 -0.0017604999 7.6534998e-05
-6 -80 -14 0.0032818001 -0.0011305 0.00034059997
-4 -80 -14 0.0033883997 -0.00046574997 0.00061314
-2 -80 -14 0.0034500998 0.0002236 0.00089092995
0 -80 -14 0.0034647998 0.00092636992 0.0011705999
2 -80 -14 0.0034304 0.0016308 0.0014489
4 -80 -14 0.0033479 0.0023248999 0.0017222
6 -80 -14 0.0032180999 0.0029964999 0.001987
8 -80 -14 0.0030435999 0.0036339001 0.0022398001
10 -80 -14 0.0027715999 0.0042117997 0.0024722998
12 -80 -14 0.0025627001 0.0047587999 0.0026942999
14 -80 -14 0.0022791 0.0052279998 0.0028899999
16 -80 -14 0.0019724001 0.0056285998 0.0030622999
18 -80 -14 0.00165 0.0059751999 0.0032161998
20 -80 -14 0.0013093 0.0062252996 0.0033368
22 -80 -14 0.00096393994 0.0064001 0.0034307998
24 -80 -14 0.00061709998 0.0065172995 0.0035043997
26 -80 -14 0.00027616997 0.0065377997 0.003543
28 -80 -14 -5.1639003e-05 0.0064884 0.0035556997
30 -80 -14 -0.00036758999 0.0063867997 0.0035488997
32 -80 -14 -0.00065639999 0.0062020998 0.0035104
34 -80 -14 -0.00091803999 0.0059631998 0.0034502998
36 -80 -14 -0.0011538999 0.0056850999 0.0033743
38 -80 -14 -0.0013266 0.0053512999 0.0032742999
40 -80 -14 -0.00154 0.0049938997 0.0031627999
-40 -75 -14 -0.0016836 -0.0061733997 -0.0022559999
-38 -75 -14 -0.0013837999 -0.0066745998 -0.0023159999
-36 -75 -14 -0.0011397999 -0.0071389 -0.0023616999
-34 -75 -14 -0.00080658996 -0.007516 -0.0023781001
-32 -75 -14 -0.00043709998 -0.007832 -0.0023753999
-30 -75 -14 -2.9466997e-05 -0.0080637001 -0.0023469999
-28 -75 -14 0.00041687998 -0.0081695998 -0.0022817999
-26 -75 -14 0.00088058994 -0.008197899 -0.0021940998
-24 -75 -14 0.0013638999 -0.0081230998 -0.0020766
-22 -75 -14 0.0018579999 -0.0079065003 -0.0019193001
-20 -75 -14 0.0023518999 -0.0076042996 -0.0017385
-18 -75 -14 0.0028419001 -0.0071891998 -0.0015272
-16 -75 -14 0.0033098997 -0.0066235 -0.0012771999
-14 -75 -14 0.0037578999 -0.0059710997 -0.0010053
-12 -75 -14 0.0041761003 -0.0052068001 -0.00070555997
-10 -75 -14 0.0044870996 -0.0043111001 -0.00037374999
-8 -75 -14 0.0048941998 -0.0033622 -2.9114999e-05
-6 -75 -14 0.0051558996 -0.0023067 0.00033970998
-4 -75 -14 0.005349 -0.0011856999 0.00072136999
-2 -75 -14 0.0054661999 -1.7625e-05 0.0011104
0 -75 -14 0.0055034999 0.0011774999 0.0015020999
2 -75 -14 0.0054563996 0.0023786 0.0018924
4 -75 -14 0.0053264 0.0035633999 0.0022768998
6 -75 -14 0.0051148995 0.0047090999 0.0026504998
8 -75 -14 0.0048272 0.0057937996 0.0030069
10 -75 -14 0.0043735998 0.0067706001 0.0033323001
12 -75 -14 0.0040244996 0.0076914001 0.0036416
14 -75 -14 0.0035514999 0.0084713995 0.0039108
16 -75 -14 0.0030410998 0.0091279 0.0041455003
18 -75 -14 0.0025056999 0.0096879993 0.0043528997
20 -75 -14 0.0019420999 0.010079 0.0045119999
22 -75 -14 0.0013729 0.010341 0.0046326998
24 -75 -14 0.00080302998 0.010505 0.0047238995
26 -75 -14 0.00024619998 0.010507 0.0047648996
28 -75 -14 -0.00028635998 0.010389999 0.0047685998
30 -75 -14 -0.00079731998 0.010185 0.0047443998
32 -75 -14 -0.00126 0.0098369 0.0046748002
34 -75 -14 -0.0016750999 0.0093948999 0.0045744996
36 -75 -14 -0.0020462 0.0088852998 0.0044516996
38 -75 -14 -0.0023131 0.0082805995 0.0042951
40 -75 -14 -0.0026343998 0.0076370998 0.0041227997
-40 -70 -14 -0.0035191001 -0.01073 -0.0029562998
-38 -70 -14 -0.0030242999 -0.011849999 -0.0030489
-36 -70 -14 -0.0026099 -0.012875 -0.0031216999
-34 -70 -14 -0.0020303 -0.013677999 -0.0031544999
-32 -70 -14 -0.0013836001 -0.014342999 -0.0031617
-30 -70 -14 -0.00066652999 -0.014824 -0.0031341999
-28 -70 -14 0.00011347999 -0.015071999 -0.0030577998
-26 -70 -14 0.00092139997 -0.015186999 -0.0029517
-24 -70 -14 0.0017604999 -0.015132001 -0.0028063999
-22 -70 -14 0.0026252 -0.014852 -0.0026089
-20 -70 -14 0.0034979 -0.014431 -0.0023806999
-18 -70 -14 0.0043771998 -0.013822 -0.0021125998
-16 -70 -14 0.0052377996 -0.012933999 -0.0017930999
-14 -70 -14 0.0060712998 -0.011867 -0.0014437999
-12 -70 -14 0.0068606003 -0.010562999 -0.0010557999
-10 -70 -14 0.0074521 -0.0089448998 -0.00061814999
-8 -70 -14 0.0082334001 -0.0071970997 -0.00015877
-6 -70 -14 0.0087503996 -0.0051929997 0.00034835999
-4 -70 -14 0.0091388002 -0.0030451 0.00088846998
-2 -70 -14 0.0093866996 -0.00080392999 0.0014526
0 -70 -14 0.0094850995 0.0014878999 0.0020274001
2 -70 -14 0.0094238995 0.0037955001 0.0025969998
4 -70 -14 0.0092028994 0.0060806996 0.0031462999
6 -70 -14 0.0088227997 0.0082944995 0.0036634998
8 -70 -14 0.0082898997 0.010376999 0.0041417996
10 -70 -14 0.0074478993 0.012201999 0.0045669996
12 -70 -14 0.0068005994 0.013892999 0.0049680998
14 -70 -14 0.0059241997 0.015252999 0.0053133997
16 -70 -14 0.0049882 0.016353998 0.0056130001
18 -70 -14 0.0040146997 0.017261 0.0058766995
20 -70 -14 0.0030103 0.017855 0.0060758996
22 -70 -14 0.0020093 0.018234 0.0062230998
24 -70 -14 0.0010152999 0.018451 0.0063299998
26 -70 -14 5.0252002e-05 0.018406 0.0063674999
28 -70 -14 -0.00087543001 0.018165 0.0063530998
30 -70 -14 -0.0017658001 0.017771 0.0062995995
32 -70 -14 -0.0025760999 0.017113 0.0061825998
34 -70 -14 -0.003299 0.016253 0.0060224999
36 -70 -14 -0.0039408999 0.015241999 0.0058308998
38 -70 -14 -0.0043910998 0.013994999 0.0055923997
40 -70 -14 -0.0049164002 0.012649 0.0053323
-40 -65 -14 -0.0072533996 -0.016615 -0.0035969
-38 -65 -14 -0.0063129999 -0.018612999 -0.0037022999
-36 -65 -14 -0.0054626996 -0.020413999 -0.0037817
-34 -65 -14 -0.0043285 -0.021775 -0.0038111999
-32 -65 -14 -0.0031077999 -0.022882 -0.0038095999
-30 -65 -14 -0.0018194 -0.023658998 -0.0037666999
-28 -65 -14 -0.00050133001 -0.024069998 -0.0036672
-26 -65 -14 0.00083219993 -0.024285 -0.0035334998
-24 -65 -14 0.0021847999 -0.024257999 -0.0033551997
-22 -65 -14 0.0035860999 -0.023921 -0.0031179001
-20 -65 -14 0.0050255 -0.023383999 -0.0028464
-18 -65 -14 0.0065197996 -0.022577001 -0.0025303999
-16 -65 -14 0.0080765998 -0.021330999 -0.0021577
-14 -65 -14 0.0096421996 -0.019785 -0.0017510999
-12 -65 -14 0.011202999 -0.017825 -0.0013005
-10 -65 -14 0.012461 -0.015272999 -0.00078303996
-8 -65 -14 0.014035 -0.012475 -0.00023266999
-6 -65 -14 0.015081 -0.0091851 0.00040587
-4 -65 -14 0.015833 -0.0056403996 0.0011252
-2 -65 -14 0.016294999 -0.0019495999 0.0019167999
0 -65 -14 0.016494999 0.0018133 0.0027474
2 -65 -14 0.016431 0.0056042001 0.0035652998
4 -65 -14 0.016077999 0.0093737999 0.0043219002
6 -65 -14 0.015391 0.013036 0.0049904999
8 -65 -14 0.014350999 0.016465999 0.0055717998
10 -65 -14 0.012694 0.019405 0.0060665999
12 -65 -14 0.011352 0.022088999 0.0065292995
14 -65 -14 0.0096511003 0.024155999 0.0069261999
16 -65 -14 0.0079185991 0.025776999 0.0072723995
18 -65 -14 0.0061766999 0.027071999 0.0075782994
20 -65 -14 0.0044771996 0.027877999 0.0078088995
22 -65 -14 0.0028267 0.028373998 0.0079755997
24 -65 -14 0.0012118 0.028639 0.0080922991
26 -65 -14 -0.00035024999 0.028539998 0.0081210993
28 -65 -14 -0.0018812999 0.028155999 0.0080832001
30 -65 -14 -0.0033854998 0.027545998 0.0079948995
32 -65 -14 -0.0048324 0.026518999 0.0078240996
34 -65 -14 -0.006182 0.025132999 0.0075968001
36 -65 -14 -0.0074207 0.023472 0.0073280996
38 -65 -14 -0.0083285002 0.021346999 0.0069974996
40 -65 -14 -0.0093123 0.019019 0.0066384003
-40 -60 -14 -0.013455 -0.02365 -0.0041089999
-38 -60 -14 -0.011728 -0.026770998 -0.0041953996
-36 -60 -14 -0.010075 -0.029545998 -0.0042494
-34 -60 -14 -0.0079704998 -0.031571999 -0.0042456002
-32 -60 -14 -0.005783 -0.033188 -0.0042077997
-30 -60 -14 -0.0035887 -0.034286998 -0.0041258
-28 -60 -14 -0.0014869999 -0.034865998 -0.0039863996
-26 -60 -14 0.00058241998 -0.035184998 -0.0038131999
-24 -60 -14 0.0026219999 -0.035191 -0.0035958998
-22 -60 -14 0.0047435001 -0.034808997 -0.0033216998
-20 -60 -14 0.0069632004 -0.034169 -0.0030150998
-18 -60 -14 0.0093385 -0.033179 -0.0026668999
-16 -60 -14 0.011971 -0.031569 -0.0022676999
-14 -60 -14 0.014713001 -0.029507998 -0.0018371
-12 -60 -14 0.017573999 -0.02681 -0.0013649999
-10 -60 -14 0.020019 -0.023147998 -0.00081259001
-8 -60 -14 0.022937 -0.019079 -0.00021394
-6 -60 -14 0.024870999 -0.014194999 0.00053306995
-4 -60 -14 0.026195999 -0.0089122998 0.0014440999
-2 -60 -14 0.026972 -0.0034298 0.0025181
0 -60 -14 0.027318999 0.0021388 0.0036866001
2 -60 -14 0.027269 0.0077497 0.0048310999
4 -60 -14 0.026739998 0.013350999 0.0058391998
6 -60 -14 0.02557 0.018811001 0.0066574994
8 -60 -14 0.02368 0.023906 0.0073064999
10 -60 -14 0.020647001 0.028186999 0.0078227995
12 -60 -14 0.018073 0.032051999 0.0083002998
14 -60 -14 0.014996001 0.034915 0.0087111993
16 -60 -14 0.011995 0.037097 0.0090755997
18 -60 -14 0.0090733999 0.038792998 0.0094014993
20 -60 -14 0.0063786996 0.039801996 0.0096495999
22 -60 -14 0.0038299998 0.040404998 0.0098252995
24 -60 -14 0.0013748 0.040707998 0.0099438
26 -60 -14 -0.00099534995 0.040548999 0.0099585
28 -60 -14 -0.0033793999 0.040018 0.0098927002
30 -60 -14 -0.0057800999 0.039182 0.0097655999
32 -60 -14 -0.0082318 0.037753999 0.0095374994
34 -60 -14 -0.010629 0.035761997 0.0092389993
36 -60 -14 -0.012902 0.033328 0.0088887997
38 -60 -14 -0.014646 0.030108999 0.0084602991
40 -60 -14 -0.016433999 0.026538 0.0079955999
-40 -55 -14 -0.031110998 -0.051962998 -0.0042381999
-38 -55 -14 -0.026052998 -0.061496995 -0.0042863996
-36 -55 -14 -0.020352 -0.068753004 -0.0042746998
-34 -55 -14 -0.014908 -0.072584994 -0.0041449
-32 -55 -14 -0.0099910004 -0.075116999 -0.0039708
-30 -55 -14 -0.0059671002 -0.076357 -0.0037531999
-28 -55 -14 -0.0027329 -0.076889001 -0.0035127997
-26 -55 -14 0.00023643 -0.077157997 -0.0032602001
-24 -55 -14 0.0029725998 -0.077171996 -0.0029928
-22 -55 -14 0.0058400999 -0.076920003 -0.0027049
-20 -55 -14 0.0089648999 -0.076453999 -0.0024073999
-18 -55 -14 0.012525 -0.075677 -0.0020986998
-16 -55 -14 0.017142998 -0.074048996 -0.0017816999
-14 -55 -14 0.022547999 -0.071488 -0.0014479
-12 -55 -14 0.029067 -0.067471996 -0.0010856
-10 -55 -14 0.036141001 -0.059721995 -0.00058673997
-8 -55 -14 0.043637998 -0.050115999 -7.4657996e-06
-6 -55 -14 0.048339002 -0.036645997 0.00080778997
-4 -55 -14 0.050106999 -0.022553999 0.0018722999
-2 -55 -14 0.050302997 -0.0094626993 0.0032383997
0 -55 -14 0.050418999 0.0027822999 0.0048289998
2 -55 -14 0.050928 0.015122999 0.0064064004
4 -55 -14 0.051250998 0.028481999 0.0077363998
6 -55 -14 0.049814999 0.042964 0.0087537002
8 -55 -14 0.045224998 0.056883 0.0095285997
10 -55 -14 0.037547 0.066924997 0.010091
12 -55 -14 0.030264998 0.075084999 0.010581
14 -55 -14 0.023393 0.079426996 0.010941
16 -55 -14 0.01757 0.082232997 0.011254
18 -55 -14 0.012492999 0.084042996 0.011530999
20 -55 -14 0.0084330002 0.084895998 0.011748
22 -55 -14 0.0047911997 0.085358001 0.011898999
24 -55 -14 0.0013956 0.085539997 0.011998
26 -55 -14 -0.0018804 0.085340001 0.011995
28 -55 -14 -0.0053834999 0.084776998 0.011909
30 -55 -14 -0.0091398004 0.083865002 0.011759999
32 -55 -14 -0.013638 0.082085997 0.0115
34 -55 -14 -0.01895 0.078897998 0.011139
36 -55 -14 -0.024719 0.074327998 0.010694
38 -55 -14 -0.030591 0.066231996 0.010085
40 -55 -14 -0.035749 0.055840995 0.0094072996
-40 -50 -14 -0.085400999 -0.12195999 -0.012266999
-38 -50 -14 -0.056527 -0.15879999 -0.015345
-36 -50 -14 -0.031434 -0.15614 -0.015600999
-34 -50 -14 -0.019421 -0.15420999 -0.015252
-32 -50 -14 -0.011341999 -0.15265 -0.014780999
-30 -50 -14 -0.0062814998 -0.15154999 -0.014283999
-28 -50 -14 -0.0027271998 -0.15093 -0.013874
-26 -50 -14 0.00037855 -0.15054999 -0.013509
-24 -50 -14 0.0031452 -0.15043999 -0.013197
-22 -50 -14 0.0061138999 -0.15058 -0.012936
-20 -50 -14 0.0094643999 -0.15087999 -0.012708
-18 -50 -14 0.013458 -0.15135999 -0.012526
-16 -50 -14 0.019327 -0.15213999 -0.012426
-14 -50 -14 0.027292 -0.15311 -0.012332
-12 -50 -14 0.038537998 -0.15436 -0.012223
-10 -50 -14 0.063157 -0.15619999 -0.011511
-8 -50 -14 0.095746003 -0.13677 -0.0091065001
-6 -50 -14 0.11190999 -0.077442996 -0.0040098
-4 -50 -14 0.097409002 -0.024605 0.00044597997
-2 -50 -14 0.087499999 -0.012957999 0.0026775999
0 -50 -14 0.086724997 0.0029604 0.0060313996
2 -50 -14 0.088910997 0.019154999 0.0094583994
4 -50 -14 0.099938996 0.031539999 0.011887
6 -50 -14 0.11508 0.085382998 0.016617
8 -50 -14 0.099024996 0.14575 0.022016
10 -50 -14 0.065990001 0.16603 0.024699999
12 -50 -14 0.040941 0.16494 0.025667999
14 -50 -14 0.029051999 0.16418 0.025960999
16 -50 -14 0.020399 0.16354001 0.026167002
18 -50 -14 0.013817999 0.163 0.026322
20 -50 -14 0.0091041001 0.16264001 0.026455998
22 -50 -14 0.0050136 0.16238999 0.026549999
24 -50 -14 0.001283 0.16223 0.026607998
26 -50 -14 -0.0023101999 0.16223 0.026588
28 -50 -14 -0.0063035996 0.16234 0.026498998
30 -50 -14 -0.010782 0.16255 0.026355999
32 -50 -14 -0.016788999 0.16293 0.026112
34 -50 -14 -0.025707997 0.16345 0.025689999
36 -50 -14 -0.038445998 0.16411999 0.025040999
38 -50 -14 -0.063937999 0.16518 0.023644999
40 -50 -14 -0.093019001 0.1267 0.019401999
-40 -45 -14 -0.0076593999 -0.23303001 -0.060586996
-38 -45 -14 -0.0045285998 -0.28981999 -0.071298994
-36 -45 -14 -0.0055808998 -0.27311 -0.071845002
-34 -45 -14 -0.0045798998 -0.26357999 -0.071075998
-32 -45 -14 -0.0032173998 -0.25705001 -0.070156999
-30 -45 -14 -0.0018565001 -0.25378001 -0.069390997
-28 -45 -14 -0.00039495999 -0.25236002 -0.068884
-26 -45 -14 0.0011596 -0.25165001 -0.068488002
-24 -45 -14 0.0028541 -0.25163001 -0.068213001
-22 -45 -14 0.0048411 -0.25229999 -0.068046004
-20 -45 -14 0.0070646 -0.25343999 -0.067940995
-18 -45 -14 0.0096316002 -0.25523001 -0.067917995
-16 -45 -14 0.012723999 -0.25853997 -0.068006001
-14 -45 -14 0.015986999 -0.26352 -0.068095997
-12 -45 -14 0.019397 -0.27113 -0.068149999
-10 -45 -14 0.019853 -0.28548998 -0.066779993
-8 -45 -14 0.022652 -0.26213998 -0.060015995
-6 -45 -14 0.034342002 -0.16808 -0.041620001
-4 -45 -14 0.065439999 -0.094159 -0.024021
-2 -45 -14 0.090131 -0.043735996 -0.0086393999
0 -45 -14 0.099181995 0.0017177999 0.0066648
2 -45 -14 0.094288997 0.048301 0.022549
4 -45 -14 0.072490998 0.10165 0.039444
6 -45 -14 0.042301998 0.17914 0.058977
8 -45 -14 0.029826 0.27609998 0.079168998
10 -45 -14 0.025234999 0.30096 0.087172993
12 -45 -14 0.023560999 0.28763998 0.089548998
14 -45 -14 0.018821999 0.28033 0.090034001
16 -45 -14 0.014432 0.27548 0.090271994
18 -45 -14 0.010351 0.27223 0.090367995
20 -45 -14 0.0069507002 0.2705 0.090409003
22 -45 -14 0.0038915998 0.26946998 0.090428993
24 -45 -14 0.0010372 0.26893997 0.090429999
